City,Total_cases,Total_deaths,New_deaths,Active_cases,Total_tests,Date
Massachusetts ,104156,7454.0, ,12081,721132.0,06-11-2020
Pennsylvania ,81695,6200.0,39 ,20243,567570.0,06-11-2020
Texas ,81473,1922.0,2 ,27078,1348893.0,06-11-2020
Florida ,69069,2851.0,48 ,53301,1307728.0,06-11-2020
Michigan ,65182,5955.0, ,17186,888528.0,06-11-2020
Maryland ,60197,2875.0,31 ,53012,463507.0,06-11-2020
Georgia ,53980,2329.0, ,50793,671249.0,06-11-2020
Virginia ,52647,1520.0,6 ,44301,453869.0,06-11-2020
Louisiana ,44472,2992.0,18 ,7576,469673.0,06-11-2020
Connecticut ,44347,4120.0, ,32538,316913.0,06-11-2020
Ohio ,39620,2465.0, ,29451,501884.0,06-11-2020
North Carolina ,39535,1106.0,17 ,14776,572677.0,06-11-2020
Indiana ,38748,2380.0,25 ,9577,327342.0,06-11-2020
Arizona ,31264,1127.0,32 ,29963,429327.0,06-11-2020
Minnesota ,29316,1280.0,13 ,3166,381841.0,06-11-2020
Colorado ,28499,1573.0, ,24501,227761.0,06-11-2020
Tennessee ,27869,436.0, ,8917,528827.0,06-11-2020
Washington ,25474,1184.0, ,16220,415054.0,06-11-2020
Alabama ,22845,755.0,11 ,8582,278455.0,06-11-2020
Iowa ,22786,638.0,7 ,8347,207053.0,06-11-2020
Wisconsin ,21593,671.0, ,5923,378705.0,06-11-2020
Mississippi ,18483,868.0, ,4259,223195.0,06-11-2020
Veteran Affairs ,16565,1419.0,9 ,1870,226178.0,06-11-2020
Nebraska ,16025,195.0, ,6884,127830.0,06-11-2020
Rhode Island ,15862,823.0,11 ,13633,187803.0,06-11-2020
South Carolina ,15759,575.0, ,7256,261377.0,06-11-2020
Missouri ,15669,871.0, ,11241,282522.0,06-11-2020
Utah ,12864,128.0, ,5149,249760.0,06-11-2020
Kentucky ,11883,484.0, ,8024,302347.0,06-11-2020
Kansas ,10872,241.0,1 ,4970,123742.0,06-11-2020
US Military ,10822,36.0, ,4164,,06-11-2020
Nevada ,10399,458.0,10 ,2396,221786.0,06-11-2020
Arkansas ,10368,165.0, ,3087,176217.0,06-11-2020
Delaware ,10106,414.0,1 ,3753,71745.0,06-11-2020
District Of Columbia ,9589,502.0,3 ,7944,58192.0,06-11-2020
New Mexico ,9250,410.0, ,5034,245557.0,06-11-2020
Oklahoma ,7626,357.0,2 ,1103,239005.0,06-11-2020
Federal Prisons ,6832,80.0, ,2321,,06-11-2020
Navajo Nation ,6275,292.0,7 ,5053,39174.0,06-11-2020
South Dakota ,5665,73.0,4 ,1019,60685.0,06-11-2020
Puerto Rico ,5352,144.0,1 ,4358,13022.0,06-11-2020
New Hampshire ,5178,301.0, ,1292,104439.0,06-11-2020
Oregon ,5060,169.0, ,2541,156758.0,06-11-2020
Idaho ,3260,85.0, ,547,59802.0,06-11-2020
North Dakota ,2980,74.0,1 ,391,82788.0,06-11-2020
Maine  ,2667,100.0, ,505,69860.0,06-11-2020
West Virginia ,2212,85.0, ,620,119716.0,06-11-2020
Vermont ,1110,55.0, ,152,45742.0,06-11-2020
Wyoming ,980,18.0, ,158,30587.0,06-11-2020
Hawaii ,685,17.0, ,46,65852.0,06-11-2020
Alaska ,593,11.0, ,190,67720.0,06-11-2020
Montana ,563,18.0, ,58,55777.0,06-11-2020
Guam ,183,5.0, ,14,8185.0,06-11-2020
Grand Princess Ship ,103,3.0, ,100,,06-11-2020
United States Virgin Islands ,72,6.0, ,2,2247.0,06-11-2020
Northern Mariana Islands ,30,2.0, ,9,7581.0,06-11-2020
New York ,402770,30810.0,69 ,286388,2801400.0,06-12-2020
New Jersey ,168452,12587.0,35 ,124867,1055396.0,06-12-2020
California ,143533,4941.0, ,99924,2597647.0,06-12-2020
Illinois ,130603,6185.0, ,53291,1123051.0,06-12-2020
Massachusetts ,104667,7492.0, ,12554,733499.0,06-12-2020
Texas ,83457,1945.0, ,29040,1348893.0,06-12-2020
Pennsylvania ,82460,6245.0,40 ,20545,579407.0,06-12-2020
Florida ,70971,2881.0,30 ,54303,1336895.0,06-12-2020
Michigan ,65449,5985.0, ,17423,906950.0,06-12-2020
Maryland ,60613,2900.0,25 ,53348,473271.0,06-12-2020
Georgia ,54973,2375.0, ,51740,687127.0,06-12-2020
Virginia ,53211,1534.0,14 ,44782,498530.0,06-12-2020
Louisiana ,44995,3002.0,10 ,8089,479534.0,06-12-2020
Connecticut ,44461,4146.0, ,32194,321948.0,06-12-2020
North Carolina ,41416,1121.0,15 ,16642,595697.0,06-12-2020
Ohio ,40044,2490.0, ,29268,512583.0,06-12-2020
Indiana ,39146,2396.0,16 ,9429,335180.0,06-12-2020
Arizona ,32918,1144.0,17 ,31600,442886.0,06-12-2020
Minnesota ,29795,1305.0,25 ,3462,395202.0,06-12-2020
Colorado ,28647,1583.0, ,24576,231763.0,06-12-2020
Tennessee ,28340,441.0, ,9383,535294.0,06-12-2020
Washington ,25759,1199.0, ,16289,415342.0,06-12-2020
Iowa ,23169,642.0,2 ,8456,212830.0,06-12-2020
Alabama ,22845,755.0, ,8582,278455.0,06-12-2020
Wisconsin ,21926,682.0, ,6245,387980.0,06-12-2020
Mississippi ,18483,868.0, ,4259,223195.0,06-12-2020
Veteran Affairs ,16743,1422.0,3 ,1853,230846.0,06-12-2020
South Carolina ,16441,588.0, ,7925,265351.0,06-12-2020
Nebraska ,16315,212.0,17 ,6874,130933.0,06-12-2020
Missouri  ,15968,878.0, ,11445,290510.0,06-12-2020
Rhode Island ,15947,833.0,10 ,13679,191518.0,06-12-2020
Utah ,13252,131.0, ,5534,254668.0,06-12-2020
Kentucky ,11945,493.0, ,8073,308786.0,06-12-2020
US Military ,11083,36.0, ,4425,,06-12-2020
Kansas ,10967,245.0,2 ,4943,123742.0,06-12-2020
Arkansas ,10816,171.0, ,3294,176217.0,06-12-2020
Nevada ,10678,462.0,4 ,2671,229273.0,06-12-2020
Delaware ,10173,414.0, ,3758,74033.0,06-12-2020
District Of Columbia ,9654,506.0,4 ,8005,61953.0,06-12-2020
New Mexico ,9367,420.0, ,5141,250880.0,06-12-2020
Oklahoma ,7848,359.0,2 ,1098,241445.0,06-12-2020
Federal Prisons ,6833,81.0, ,2215,,06-12-2020
Navajo Nation ,6378,298.0,6 ,5150,39847.0,06-12-2020
South Dakota ,5742,74.0,1 ,1095,61744.0,06-12-2020
Puerto Rico ,5536,146.0,2 ,4540,13022.0,06-12-2020
Oregon ,5237,171.0, ,2716,161643.0,06-12-2020
New Hampshire ,5209,308.0, ,1236,106801.0,06-12-2020
Idaho ,3302,86.0, ,532,61114.0,06-12-2020
North Dakota ,3016,74.0, ,369,84164.0,06-12-2020
Maine ,2721,100.0, ,516,71486.0,06-12-2020
West Virginia ,2233,86.0, ,599,122691.0,06-12-2020
Vermont ,1119,55.0, ,157,48634.0,06-12-2020
Wyoming ,1009,18.0, ,177,31388.0,06-12-2020
Hawaii ,692,17.0, ,52,67392.0,06-12-2020
Alaska ,610,11.0, ,202,69011.0,06-12-2020
Montana ,573,18.0, ,66,57022.0,06-12-2020
Guam ,183,5.0, ,10,8475.0,06-12-2020
Grand Princess Ship ,103,3.0, ,100,,06-12-2020
United States Virgin Islands ,72,6.0, ,2,2280.0,06-12-2020
Northern Mariana Islands ,30,2.0, ,9,7762.0,06-12-2020
New York ,403741,30869.0,45 ,287115,2872240.0,06-13-2020
New Jersey ,168846,12601.0, ,125247,1055396.0,06-13-2020
California ,147132,4988.0, ,102462,2662183.0,06-13-2020
Illinois ,131198,6260.0, ,41769,1147962.0,06-13-2020
Massachusetts ,105059,7538.0, ,12900,744895.0,06-13-2020
Texas ,85641,1966.0, ,28375,1370131.0,06-13-2020
Pennsylvania ,82879,6279.0,31 ,20528,587562.0,06-13-2020
Florida ,73596,2928.0,47 ,56881,1371401.0,06-13-2020
Michigan ,65672,5990.0, ,17641,924879.0,06-13-2020
Maryland ,61305,2926.0,26 ,53843,483826.0,06-13-2020
Georgia ,55783,2418.0, ,51919,697251.0,06-13-2020
Virginia ,53869,1541.0,7 ,45433,509386.0,06-13-2020
Louisiana ,46283,3004.0,2 ,9375,479534.0,06-13-2020
Connecticut ,44689,4159.0, ,31934,330254.0,06-13-2020
North Carolina ,42844,1127.0,6 ,18064,611690.0,06-13-2020
Ohio ,40480,2514.0, ,29413,523718.0,06-13-2020
Indiana ,39543,2413.0,17 ,9809,335180.0,06-13-2020
Arizona ,34458,1183.0,39 ,33101,456915.0,06-13-2020
Minnesota ,30172,1314.0,9 ,3238,407992.0,06-13-2020
Tennessee ,29126,468.0, ,9233,594960.0,06-13-2020
Colorado  ,28822,1595.0, ,24739,236461.0,06-13-2020
Washington ,26087,1202.0, ,16552,440039.0,06-13-2020
Alabama ,24601,773.0,4 ,10320,292872.0,06-13-2020
Iowa ,23617,650.0,6 ,8668,217645.0,06-13-2020
Wisconsin ,22246,689.0, ,5774,399608.0,06-13-2020
Mississippi ,19348,889.0,8 ,5103,297587.0,06-13-2020
South Carolina ,17170,593.0, ,7895,272128.0,06-13-2020
Veteran Affairs ,16940,1431.0,9 ,1684,235324.0,06-13-2020
Nebraska ,16513,216.0, ,6687,134536.0,06-13-2020
Missouri ,16193,890.0,3 ,11658,297587.0,06-13-2020
Rhode Island ,15947,833.0, ,13679,191518.0,06-13-2020
Utah ,13577,139.0, ,5503,258786.0,06-13-2020
Kentucky ,12166,497.0, ,8279,315068.0,06-13-2020
Arkansas ,11547,176.0, ,3764,187017.0,06-13-2020
US Military ,11439,36.0, ,4594,,06-13-2020
Kansas ,11124,245.0, ,4874,129152.0,06-13-2020
Nevada ,10946,463.0,1 ,2938,229273.0,06-13-2020
Delaware ,10229,419.0,5 ,3748,77694.0,06-13-2020
District Of Columbia ,9709,511.0,5 ,8055,61953.0,06-13-2020
New Mexico ,9526,426.0, ,5117,255284.0,06-13-2020
Oklahoma ,8073,359.0, ,1323,246214.0,06-13-2020
Federal Prisons ,6859,81.0, ,1818,,06-13-2020
Navajo Nation ,6470,303.0, ,5237,40314.0,06-13-2020
South Dakota ,5833,75.0,1 ,1185,63005.0,06-13-2020
Puerto Rico ,5690,146.0, ,4694,13022.0,06-13-2020
Oregon ,5377,173.0, ,2834,166189.0,06-13-2020
New Hampshire ,5251,315.0, ,1093,109192.0,06-13-2020
Idaho ,3353,87.0, ,490,62328.0,06-13-2020
North Dakota ,3058,74.0, ,354,85873.0,06-13-2020
Maine ,2757,100.0, ,505,73049.0,06-13-2020
West Virginia ,2259,88.0, ,603,125773.0,06-13-2020
Vermont ,1125,55.0, ,163,48634.0,06-13-2020
Wyoming ,1050,18.0, ,218,31684.0,06-13-2020
Hawaii ,706,17.0, ,62,68738.0,06-13-2020
Alaska ,625,12.0, ,210,70880.0,06-13-2020
Montana ,588,18.0, ,60,58004.0,06-13-2020
Guam ,183,5.0, ,10,8536.0,06-13-2020
Grand Princess Ship ,103,3.0, ,100,,06-13-2020
United States Virgin Islands ,72,6.0, ,2,2363.0,06-13-2020
Northern Mariana Islands ,30,2.0, ,9,7936.0,06-13-2020
New York ,404423,30909.0,35 ,287513,2934599.0,06-14-2020
New Jersey ,169237,12696.0, ,124578,1078215.0,06-14-2020
California ,150267,5062.0, ,104932,2724393.0,06-14-2020
Illinois ,131871,6289.0, ,42029,1169806.0,06-14-2020
Massachusetts ,105395,7576.0, ,13198,756319.0,06-14-2020
Texas ,87903,1989.0, ,29379,1442950.0,06-14-2020
Pennsylvania ,83210,6283.0,4 ,20455,594762.0,06-14-2020
Florida ,75568,2934.0,6 ,57889,1409992.0,06-14-2020
Michigan ,65836,6013.0, ,14859,941324.0,06-14-2020
Maryland ,61701,2939.0,13 ,54226,492305.0,06-14-2020
Georgia ,56801,2446.0, ,52909,713085.0,06-14-2020
Virginia ,54506,1546.0,5 ,45829,519782.0,06-14-2020
Louisiana ,46619,3019.0,10 ,9696,509332.0,06-14-2020
Connecticut ,44994,4186.0, ,32212,344254.0,06-14-2020
North Carolina ,44119,1127.0, ,19339,611690.0,06-14-2020
Ohio ,40903,2559.0,5 ,29791,538898.0,06-14-2020
Indiana ,39909,2422.0,9 ,9254,340637.0,06-14-2020
Arizona ,35691,1186.0,3 ,34331,469426.0,06-14-2020
Minnesota ,30471,1329.0,15 ,3052,417710.0,06-14-2020
Tennessee ,29541,472.0, ,9338,601161.0,06-14-2020
Colorado  ,29017,1598.0, ,24890,242034.0,06-14-2020
Washington ,26324,1217.0, ,16536,450156.0,06-14-2020
Alabama ,25615,773.0, ,11334,297075.0,06-14-2020
Iowa ,23909,651.0,1 ,8959,219608.0,06-14-2020
Wisconsin ,22518,691.0, ,5596,410917.0,06-14-2020
Mississippi ,19516,891.0,2 ,5269,234439.0,06-14-2020
South Carolina ,17955,599.0, ,8674,278883.0,06-14-2020
Veteran Affairs ,16998,1435.0,4 ,1729,235324.0,06-14-2020
Nebraska ,16633,216.0, ,6538,136277.0,06-14-2020
Missouri ,16193,890.0, ,11658,303384.0,06-14-2020
Rhode Island ,15947,833.0, ,13679,191518.0,06-14-2020
Utah ,13981,139.0, ,5728,262782.0,06-14-2020
Kentucky ,12445,499.0, ,8537,322900.0,06-14-2020
Arkansas ,12095,177.0, ,4055,193794.0,06-14-2020
US Military ,11439,36.0, ,4594,,06-14-2020
Nevada ,11173,464.0,1 ,2681,235500.0,06-14-2020
Kansas ,11124,245.0, ,4752,129152.0,06-14-2020
Delaware ,10264,422.0,3 ,3726,80099.0,06-14-2020
District Of Columbia ,9767,515.0,4 ,8109,63036.0,06-14-2020
New Mexico ,9621,431.0, ,5118,258994.0,06-14-2020
Oklahoma ,8231,359.0, ,1294,252624.0,06-14-2020
Federal Prisons ,6889,83.0, ,1559,,06-14-2020
Navajo Nation ,6470,303.0, ,5237,40314.0,06-14-2020
South Dakota ,5833,75.0, ,930,64513.0,06-14-2020
Puerto Rico ,5811,147.0,1 ,4814,13022.0,06-14-2020
Oregon ,5535,174.0, ,2965,166189.0,06-14-2020
New Hampshire ,5299,318.0, ,1076,112052.0,06-14-2020
Idaho ,3399,87.0, ,475,62658.0,06-14-2020
North Dakota ,3080,74.0, ,348,86880.0,06-14-2020
Maine ,2793,100.0, ,541,74684.0,06-14-2020
West Virginia ,2289,88.0, ,630,129724.0,06-14-2020
Vermont ,1127,55.0, ,165,49933.0,06-14-2020
Wyoming ,1060,18.0, ,228,33055.0,06-14-2020
Hawaii ,723,17.0, ,78,69512.0,06-14-2020
Alaska ,654,12.0, ,239,71803.0,06-14-2020
Montana ,601,19.0,1 ,72,58907.0,06-14-2020
Guam ,183,5.0, ,10,8536.0,06-14-2020
Grand Princess Ship ,103,3.0, ,100,,06-14-2020
United States Virgin Islands ,72,6.0, ,2,2363.0,06-14-2020
Northern Mariana Islands ,30,2.0, ,9,7936.0,06-14-2020
New York ,404470,30911.0, ,287558,2934599.0,06-15-2020
New Jersey ,169576,12733.0, ,123939,1116083.0,06-15-2020
California ,152882,5089.0, ,107248,2801996.0,06-15-2020
Illinois ,132543,6308.0, ,42429,1191846.0,06-15-2020
Massachusetts ,105603,7624.0, ,13358,765965.0,06-15-2020
Texas ,89242,1996.0, ,28905,1463851.0,06-15-2020
Pennsylvania ,83484,6306.0,16 ,20706,594762.0,06-15-2020
Florida ,77326,2938.0,4 ,59643,1431164.0,06-15-2020
Michigan ,66054,6016.0, ,15074,957365.0,06-15-2020
Maryland ,62032,2947.0,8 ,54544,492305.0,06-15-2020
Georgia ,57681,2451.0, ,53784,731193.0,06-15-2020
Virginia ,54886,1552.0,6 ,46156,530432.0,06-15-2020
Louisiana ,47172,3019.0, ,7136,509332.0,06-15-2020
North Carolina ,45113,1140.0,8 ,20320,627130.0,06-15-2020
Connecticut ,45088,4201.0, ,32291,349106.0,06-15-2020
Ohio ,41193,2562.0, ,30078,546220.0,06-15-2020
Indiana ,40430,2433.0,11 ,9475,348391.0,06-15-2020
Arizona ,36705,1194.0,8 ,29178,469426.0,06-15-2020
Minnesota ,30693,1335.0,6 ,2749,422922.0,06-15-2020
Tennessee ,30432,475.0, ,10061,615220.0,06-15-2020
Colorado ,29130,1599.0, ,24962,246478.0,06-15-2020
Washington ,26575,1221.0, ,16725,462602.0,06-15-2020
Alabama ,26272,774.0,1 ,11990,297075.0,06-15-2020
Iowa ,24046,653.0,1 ,8984,225791.0,06-15-2020
Wisconsin ,22758,692.0, ,5508,420124.0,06-15-2020
Mississippi ,19799,895.0,4 ,5548,240664.0,06-15-2020
South Carolina ,18795,600.0, ,9513,286100.0,06-15-2020
Veteran Affairs ,17100,1437.0,2 ,1783,235324.0,06-15-2020
Nebraska ,16725,216.0, ,6388,137924.0,06-15-2020
Missouri ,16428,895.0, ,11834,309781.0,06-15-2020
Rhode Island ,16093,851.0,18 ,13807,200445.0,06-15-2020
Utah ,14313,139.0, ,5922,267713.0,06-15-2020
Arkansas ,12501,179.0, ,4212,196989.0,06-15-2020
Kentucky ,12445,499.0, ,8537,322900.0,06-15-2020
US Military ,12152,36.0, ,5307,,06-15-2020
Nevada ,11279,465.0,1 ,2776,241729.0,06-15-2020
Kansas ,11132,246.0,1 ,4759,129152.0,06-15-2020
Delaware ,10340,423.0,1 ,3745,81787.0,06-15-2020
District Of Columbia ,9799,515.0, ,8141,64530.0,06-15-2020
New Mexico ,9723,435.0, ,5174,263665.0,06-15-2020
Oklahoma ,8417,359.0, ,1480,252624.0,06-15-2020
Federal Prisons ,6889,85.0, ,1490,16824.0,06-15-2020
Navajo Nation ,6611,311.0,3 ,3169,44000.0,06-15-2020
South Dakota ,5928,75.0, ,954,65319.0,06-15-2020
Puerto Rico ,5890,147.0, ,4893,13022.0,06-15-2020
Oregon ,5636,176.0,2 ,3064,166189.0,06-15-2020
New Hampshire ,5318,320.0, ,1011,113375.0,06-15-2020
Idaho ,3399,87.0, ,475,62658.0,06-15-2020
North Dakota ,3101,74.0, ,344,87776.0,06-15-2020
 Maine ,2810,101.0,1 ,520,76316.0,06-15-2020
West Virginia ,2298,88.0, ,632,131223.0,06-15-2020
Vermont ,1128,55.0, ,161,52557.0,06-15-2020
Wyoming ,1060,18.0, ,208,33055.0,06-15-2020
Hawaii ,728,17.0, ,82,70877.0,06-15-2020
Alaska ,661,12.0, ,238,73467.0,06-15-2020
Montana ,609,19.0, ,80,58907.0,06-15-2020
Guam ,185,5.0, ,11,8536.0,06-15-2020
Grand Princess Ship ,103,3.0, ,100,,06-15-2020
United States Virgin Islands ,73,6.0, ,3,2383.0,06-15-2020
Northern Mariana Islands ,30,2.0, ,9,8169.0,06-15-2020
New York ,405705,30980.0,28 ,288547,3051778.0,06-16-2020
New Jersey ,170046,12829.0,47 ,123254,1131782.0,06-16-2020
California ,155809,5119.0, ,108511,2868182.0,06-16-2020
Illinois ,133016,6326.0, ,42645,1210473.0,06-16-2020
Massachusetts ,105690,7647.0, ,13422,770761.0,06-16-2020
Texas ,91503,2019.0,3 ,30380,1499018.0,06-16-2020
Pennsylvania ,83936,6347.0,25 ,20339,612700.0,06-16-2020
Florida ,80109,2996.0,55 ,61423,1461297.0,06-16-2020
Michigan ,66085,6017.0, ,15104,968523.0,06-16-2020
Maryland ,62409,2982.0,35 ,54860,500791.0,06-16-2020
Georgia ,58414,2494.0, ,54148,731193.0,06-16-2020
Virginia ,55331,1570.0,18 ,46531,536989.0,06-16-2020
Louisiana ,47706,3047.0,24 ,7642,532717.0,06-16-2020
North Carolina ,45906,1169.0,29 ,15518,638479.0,06-16-2020
Connecticut ,45235,4204.0, ,32339,356377.0,06-16-2020
Ohio ,41614,2578.0, ,30117,557168.0,06-16-2020
Indiana ,40786,2447.0,14 ,9595,363745.0,06-16-2020
Arizona ,39097,1219.0,25 ,31416,479102.0,06-16-2020
Tennessee ,31160,483.0, ,10781,629978.0,06-16-2020
Minnesota ,30882,1344.0,9 ,2532,429145.0,06-16-2020
Colorado ,29299,1605.0, ,23498,250523.0,06-16-2020
Alabama ,26912,785.0,11 ,12619,302674.0,06-16-2020
Washington ,26901,1224.0, ,16914,471265.0,06-16-2020
Iowa ,24168,663.0,5 ,8731,230261.0,06-16-2020
Wisconsin ,22932,694.0, ,5401,426379.0,06-16-2020
Mississippi ,20152,915.0,20 ,3914,240664.0,06-16-2020
South Carolina ,19378,602.0, ,10094,293754.0,06-16-2020
Veteran Affairs ,17242,1477.0,39 ,1835,242515.0,06-16-2020
Nebraska ,16851,220.0, ,6280,139690.0,06-16-2020
Missouri ,16696,895.0, ,12015,314356.0,06-16-2020
Rhode Island ,16164,865.0,14 ,13864,203618.0,06-16-2020
Utah ,14608,143.0, ,6085,272938.0,06-16-2020
Arkansas  ,12917,182.0, ,4383,204138.0,06-16-2020
Kentucky ,12647,505.0, ,8726,325065.0,06-16-2020
US Military ,12152,36.0, ,5307,,06-16-2020
Nevada ,11658,465.0, ,3129,248498.0,06-16-2020
Kansas ,11471,247.0, ,5097,136962.0,06-16-2020
Delaware ,10403,424.0,1 ,3807,84686.0,06-16-2020
New Mexico ,9845,440.0, ,5245,267921.0,06-16-2020
District Of Columbia ,9818,520.0,5 ,8155,65846.0,06-16-2020
Oklahoma ,8645,363.0,4 ,1704,263882.0,06-16-2020
Federal Prisons ,6890,86.0, ,1388,16839.0,06-16-2020
Navajo Nation ,6611,311.0, ,3169,44000.0,06-16-2020
South Dakota ,5966,77.0,2 ,990,66395.0,06-16-2020
Puerto Rico ,5951,147.0, ,4954,13022.0,06-16-2020
Oregon ,5820,180.0, ,3209,175941.0,06-16-2020
New Hampshire ,5345,320.0, ,984,114953.0,06-16-2020
Idaho ,3462,88.0, ,497,65306.0,06-16-2020
North Dakota ,3124,74.0, ,330,88651.0,06-16-2020
Maine ,2819,101.0, ,485,77614.0,06-16-2020
West Virginia ,2332,88.0, ,637,132446.0,06-16-2020
Vermont ,1128,55.0, ,161,52557.0,06-16-2020
Wyoming ,1079,18.0, ,223,33589.0,06-16-2020
Hawaii ,736,17.0, ,89,71575.0,06-16-2020
Alaska ,664,12.0, ,235,74437.0,06-16-2020
Montana ,614,19.0, ,60,63577.0,06-16-2020
Guam ,186,5.0, ,12,8820.0,06-16-2020
Grand Princess Ship ,103,3.0, ,100,,06-16-2020
United States Virgin Islands ,73,6.0, ,3,2383.0,06-16-2020
Northern Mariana Islands ,30,2.0, ,9,8169.0,06-16-2020
New York ,406280,31033.0,35 ,288879,3111119.0,06-17-2020
New Jersey ,170540,12875.0,38 ,123702,1147841.0,06-17-2020
California ,159183,5205.0, ,110849,2937755.0,06-17-2020
Illinois ,133639,6398.0, ,42239,1229202.0,06-17-2020
Massachusetts ,105885,7665.0, ,13599,778031.0,06-17-2020
Texas ,95793,2062.0, ,33087,1522434.0,06-17-2020
Pennsylvania ,84391,6380.0,33 ,20408,620382.0,06-17-2020
Florida ,82719,3021.0,25 ,64008,1485759.0,06-17-2020
Michigan ,66269,6034.0, ,15271,982084.0,06-17-2020
Maryland ,62969,2996.0,14 ,55394,511288.0,06-17-2020
Georgia ,59078,2529.0, ,53031,747348.0,06-17-2020
Virginia ,55775,1583.0,13 ,46851,546685.0,06-17-2020
Louisiana ,48634,3068.0,21 ,8549,545221.0,06-17-2020
North Carolina ,46855,1181.0,12 ,16455,667422.0,06-17-2020
Connecticut ,45349,4210.0, ,32375,361420.0,06-17-2020
Ohio ,42163,2602.0, ,30521,568133.0,06-17-2020
Indiana ,41013,2475.0,28 ,9445,371182.0,06-17-2020
Arizona ,40924,1239.0,20 ,33087,501963.0,06-17-2020
Tennessee ,31830,493.0, ,10627,638990.0,06-17-2020
Minnesota ,31296,1357.0,13 ,2535,448587.0,06-17-2020
Colorado ,29442,1617.0, ,23564,254020.0,06-17-2020
Alabama ,27312,790.0,5 ,13014,310325.0,06-17-2020
Washington ,27174,1234.0, ,17157,480026.0,06-17-2020
Iowa ,24380,671.0,2 ,8590,232558.0,06-17-2020
Wisconsin ,23198,703.0, ,5373,437528.0,06-17-2020
Mississippi ,20641,938.0,23 ,4380,244248.0,06-17-2020
South Carolina ,19990,607.0, ,9649,299903.0,06-17-2020
Veteran Affairs ,17517,1485.0,5 ,1941,248297.0,06-17-2020
Nebraska ,17031,231.0, ,6271,142566.0,06-17-2020
Missouri ,16958,905.0, ,12260,319736.0,06-17-2020
Rhode Island ,16213,876.0,11 ,13858,206470.0,06-17-2020
Utah ,14937,145.0, ,6322,275700.0,06-17-2020
Arkansas  ,13191,188.0, ,4338,214403.0,06-17-2020
Kentucky ,12829,512.0, ,8886,325065.0,06-17-2020
US Military ,12152,36.0, ,5307,,06-17-2020
Nevada ,11842,473.0,6 ,2960,254799.0,06-17-2020
Kansas ,11534,248.0, ,4584,136962.0,06-17-2020
Delaware ,10444,426.0,2 ,3762,86074.0,06-17-2020
New Mexico ,9933,447.0, ,5269,271553.0,06-17-2020
District Of Columbia ,9847,523.0,3 ,8169,67126.0,06-17-2020
Oklahoma ,8904,364.0,1 ,1775,267424.0,06-17-2020
Federal Prisons ,6905,86.0, ,1377,17262.0,06-17-2020
Navajo Nation ,6672,319.0,8 ,3222,44000.0,06-17-2020
Oregon ,6098,182.0, ,3459,179538.0,06-17-2020
South Dakota ,6050,78.0,1 ,903,67202.0,06-17-2020
Puerto Rico ,6003,147.0, ,5006,13022.0,06-17-2020
New Hampshire ,5364,326.0, ,971,116371.0,06-17-2020
Idaho ,3540,88.0, ,531,66441.0,06-17-2020
North Dakota ,3166,74.0, ,336,88651.0,06-17-2020
Maine ,2836,102.0,1 ,459,79084.0,06-17-2020
West Virginia ,2358,88.0, ,634,136991.0,06-17-2020
Vermont ,1131,55.0, ,161,53663.0,06-17-2020
Wyoming ,1089,18.0, ,219,33997.0,06-17-2020
Hawaii ,740,17.0, ,86,73078.0,06-17-2020
Alaska ,676,12.0, ,235,76215.0,06-17-2020
Montana ,630,20.0,1 ,72,65515.0,06-17-2020
Guam ,188,5.0, ,13,8915.0,06-17-2020
 Grand Princess Ship ,103,3.0, ,100,,06-17-2020
United States Virgin Islands ,73,6.0, ,3,2383.0,06-17-2020
 Northern Mariana Islands ,30,2.0, ,9,8169.0,06-17-2020
New York ,406930,31083.0,37 ,289480,3179660.0,06-18-2020
New Jersey ,170848,12918.0,27 ,122877,1171734.0,06-18-2020
California ,163541,5286.0, ,113662,2997988.0,06-18-2020
Illinois ,134185,6485.0, ,41543,1259189.0,06-18-2020
Massachusetts ,106151,7734.0, ,9692,787489.0,06-18-2020
Texas ,99569,2111.0,6 ,35087,1560547.0,06-18-2020
Florida ,85926,3064.0,43 ,66877,1514005.0,06-18-2020
Pennsylvania ,84712,6427.0,39 ,20290,632698.0,06-18-2020
Michigan ,66497,6036.0, ,15372,998504.0,06-18-2020
Maryland ,63229,3016.0,20 ,55617,526882.0,06-18-2020
Georgia ,60030,2575.0, ,53822,763149.0,06-18-2020
Virginia ,56238,1586.0,3 ,47311,555462.0,06-18-2020
Louisiana ,48634,3068.0, ,8549,545221.0,06-18-2020
North Carolina ,48188,1181.0, ,17788,667422.0,06-18-2020
Connecticut ,45429,4219.0, ,32416,367858.0,06-18-2020
Arizona ,43443,1271.0,32 ,35457,517666.0,06-18-2020
Ohio ,42533,2617.0, ,30790,584563.0,06-18-2020
